"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","Y1","Y2"
"698",1.14,3,6509.17,1337.38,6649.02,6.84,6.84,643.41,288,571.99,1.3,1,7.08,1.02,24.04,0.31,0.976225068756014,0.98560329624166
"699",2.09,6,3635.56,1347.19,6852.34,22.84,22.84,532.62,288,563.93,1.22,1,6.54,1.02,20.33,0.18,0.955644484738637,0.994721131227083
"700",5.14,15,21633.77,1924.33,8491.14,175.31,175.31,711.66,288,639.68,2.08,1,11.08,1.03,25.34,0.5,0.965114301058572,0.987731057952725
"701",8.21,24,50993.82,3087.49,9306.77,438.06,438.06,914.52,288,729.29,3.59,1,18.41,1.04,59.66,1.18,0.981391282084076,0.992427851718967
"702",9.3,27,72779.31,3560.43,9781.62,645.01,645.01,1082.46,288,781.57,4.49,1,22.3,1.05,89.3,1.77,0.961833465474315,0.997478375187492
"703",4.16,12,14721.49,1547.46,7760.12,113.77,113.77,643.23,288,607.55,1.66,1,8.95,1.02,17.32,0.34,0.972629980946303,0.984898502635681
"704",1.14,3,6191.35,1397.97,6733.81,10.43,10.43,626.85,288,576.31,1.31,1,7.08,1.02,0,0.27,0.95543070449919,0.994429238718989
"705",8.21,24,50995.89,3087.59,9320.34,438.12,438.12,932.56,288,737.38,3.57,1,18.33,1.04,60.76,1.2,0.957136757873039,0.991432074784096
"706",1.14,3,2040.26,1407.15,6727.95,10.96,10.96,510.38,288,560.09,1.17,1,6.33,1.02,0,0.13,0.949142149378436,0.982938813171451
"707",9.3,27,72775.06,3560.43,9788.83,644.88,644.88,1101.29,288,786.64,4.48,1,22.41,1.05,90.9,1.8,0.949481105110017,0.990799959617623
"708",8.21,24,50993.59,3087.48,9302.06,438.1,438.1,918.14,288,729.04,3.59,1,18.54,1.04,60.09,1.19,0.984986797959404,0.984926475700163
"709",1.14,3,955.73,1357.35,6641.16,7.9,7.9,468.22,288,547.38,1.12,1,6.06,1.02,5.8,0.09,0.981051956420834,0.986355544113664
"710",5.14,15,21637.63,1924.34,8504.5,175.3,175.3,713.11,288,641.46,2.08,1,11.02,1.03,25.36,0.5,0.955161892285476,0.992613094881612
"711",5.14,15,21633.42,1924.33,8490.18,175.26,175.26,711.13,288,639.43,2.08,1,11.08,1.03,25.31,0.5,0.966029970536278,0.987860532375777
"712",4.16,12,14720.84,1547.46,7759.71,113.77,113.77,630.57,288,604.03,1.66,1,8.87,1.02,16.74,0.33,0.981727018476101,0.994008965833149
"713",9.3,27,72766.13,3560.41,9777.74,645.09,645.09,1106.58,288,786.89,4.5,1,22.7,1.05,91.71,1.82,0.95267901676371,0.983767708136212
"714",1.14,3,5414.89,1318.59,6686.94,5.87,5.87,619.7,288,569.97,1.27,1,6.84,1.02,31.03,0.29,0.960562376369744,0.993581570792408
"715",7.15,21,39005.01,2678.02,9116.3,332.34,332.34,832.5,288,689.67,2.99,1,15.79,1.04,44.71,0.89,0.984925861534768,0.976810091221016
"716",4.16,12,14719.73,1547.45,7739,113.74,113.74,633.92,288,604.13,1.66,1,8.92,1.02,16.92,0.34,0.985386336548414,0.98932099276762
"717",6.18,18,29795.23,2307.3,8836.45,246.26,246.26,786.52,288,673.19,2.5,1,13.21,1.03,34.88,0.69,0.954029392763228,0.987271516609021
"718",8.21,24,50987.58,3087.21,9292.44,437.96,437.96,917.8,288,726.62,3.61,1,18.73,1.04,60.32,1.19,0.99634164545637,0.978781154813913
"719",5.14,15,21627.79,1924.31,8468.93,175.25,175.25,717.06,288,638.91,2.09,1,11.24,1.03,25.73,0.51,0.977536680494461,0.976855347734064
"720",4.16,12,14722.98,1547.47,7790.87,113.78,113.78,634.24,288,606.29,1.66,1,8.84,1.02,16.87,0.33,0.969360845205882,0.996096669809824
"721",3.14,9,8375.89,1386.74,7055.78,60.31,60.31,582.74,288,578.66,1.39,1,7.52,1.02,12.19,0.24,0.985789889913665,0.985730408710359
"722",5.14,15,21632.96,1924.33,8489.16,175.26,175.26,709.12,288,638.76,2.08,1,11.08,1.03,25.21,0.5,0.96850142209441,0.988358228425687
"723",5.14,15,21628.69,1924.32,8475.13,175.25,175.25,707.24,288,636.78,2.09,1,11.14,1.03,25.17,0.5,0.979725776077191,0.986048241511774
"724",7.15,21,38991.91,2678.06,9125.01,332.31,332.31,839.34,288,693.74,2.97,1,15.69,1.04,44.99,0.89,0.96909739021634,0.97755874914594
"725",9.3,27,72762.21,3560.39,9753.81,644.81,644.81,1086.58,288,780.3,4.52,1,22.88,1.05,90.44,1.79,0.972470154736037,0.979288367512829
"726",8.21,24,50993.48,3087.47,9300.19,438.08,438.08,912.77,288,727.18,3.6,1,18.52,1.04,59.7,1.18,0.990022369700887,0.988561839966455
"727",9.3,27,72760.52,3560.37,9728.73,644.71,644.71,1054.02,288,770.58,4.55,1,22.91,1.05,87.91,1.74,1.00118537216515,0.984360355396665
"728",6.18,18,29761.88,2306.78,8799.3,246,246,770.35,288,665.36,2.51,1,13.28,1.03,34.09,0.68,0.986082570107186,0.985915934514369
"729",2.09,6,4680.33,1393.78,6814.9,31.4,31.4,542.16,288,565.3,1.27,1,6.81,1.02,0,0.18,0.977533735319114,0.988374479622093
"730",6.18,18,29792.31,2307.37,8823.92,246.27,246.27,760.05,288,664.53,2.5,1,13.08,1.03,33.34,0.66,0.977526339817615,0.998710416003136
"731",2.09,6,3436.42,1347.67,6789.14,22.91,22.91,534.28,288,563.35,1.22,1,6.6,1.02,20.08,0.18,0.965965748141465,0.984496875769866
"732",6.18,18,29790.52,2307.45,8817.63,246.22,246.22,758.57,288,663.55,2.51,1,13.11,1.03,33.29,0.66,0.98290540584071,0.999298051862509
"733",4.16,12,14722.23,1547.46,7762.68,113.78,113.78,655.36,288,610.97,1.66,1,9.02,1.02,17.87,0.35,0.963315453841777,0.976858573317064
"734",7.15,21,38990.74,2678.07,9126.55,332.31,332.31,834.52,288,692.74,2.97,1,15.62,1.04,44.63,0.88,0.969735103897052,0.982153292299915
"735",6.18,18,29761.3,2306.79,8798.4,246.02,246.02,781.14,288,668.35,2.51,1,13.37,1.03,34.75,0.69,0.980327988941908,0.978352545678652
"736",6.18,18,29769.71,2307.03,8811.83,246.03,246.03,757.49,288,662.77,2.51,1,13.12,1.03,33.24,0.66,0.986445865797975,0.998588408148676
"737",4.16,12,14718.97,1547.46,7738.58,113.75,113.75,620.22,288,600.3,1.66,1,8.84,1.02,16.28,0.32,0.995936535721565,0.998137107840594
"738",9.3,27,72772.24,3560.39,9742.94,644.86,644.86,1046.83,288,769.71,4.53,1,22.57,1.05,86.88,1.72,0.998694468405684,0.99429838229253
"739",7.15,21,39009.59,2678.01,9115.87,332.52,332.52,807.91,288,682.51,2.99,1,15.6,1.04,43.01,0.85,1.00074852864997,0.990295491202746
"740",4.16,12,14722.01,1547.46,7773.75,113.78,113.78,635.85,288,606.06,1.66,1,8.88,1.02,16.97,0.34,0.973571026602388,0.992836176225929
"741",6.18,18,29762.34,2306.76,8804.34,245.94,245.94,763.34,288,663.81,2.51,1,13.2,1.03,33.63,0.67,0.987211759624649,0.992356402990246
"742",4.16,12,14719.43,1547.45,7736.54,113.74,113.74,632.18,288,603.55,1.66,1,8.92,1.02,16.84,0.33,0.98788834629801,0.989060945750885
"743",4.16,12,14723.63,1547.47,7796.63,113.78,113.78,640.39,288,608.23,1.66,1,8.87,1.02,17.15,0.34,0.963271529414458,0.992929398129295
"744",3.14,9,8378.49,1386.75,7097.97,60.35,60.35,603.19,288,586.25,1.39,1,7.58,1.02,12.98,0.26,0.955724076833035,0.977286853854453
"745",5.14,15,21632.66,1924.32,8484.79,175.26,175.26,718.46,288,640.95,2.08,1,11.16,1.03,25.73,0.51,0.965023542068378,0.98079041906034
"746",7.15,21,39000.64,2678.04,9119.81,332.28,332.28,826.94,288,688.94,2.98,1,15.68,1.04,44.25,0.88,0.98334897448319,0.981800388398853
"747",3.14,9,8377.98,1386.75,7100.86,60.35,60.35,580.02,288,579.47,1.39,1,7.45,1.02,12.06,0.24,0.975215553453148,0.993442695386479
"748",6.18,18,29794.56,2307.31,8832.69,246.25,246.25,772.04,288,668.74,2.5,1,13.12,1.03,34.03,0.67,0.964713299970239,0.99458931398715
"749",4.16,12,14722.37,1547.46,7768.34,113.76,113.76,651.32,288,610.1,1.66,1,8.98,1.02,17.68,0.35,0.96396678230965,0.981227725482747
"750",6.18,18,29791.26,2307.45,8822.72,246.24,246.24,792.76,288,673.74,2.5,1,13.33,1.03,35.33,0.7,0.958791366904272,0.978108859606873
"751",1.14,3,1001.9,1376.29,6665.38,9.06,9.06,477.72,288,552.11,1.13,1,6.12,1.02,1.03,0.1,0.965541978375068,0.983185717144286
"752",6.18,18,29790.19,2307.49,8818.03,246.19,246.19,777.59,288,669.03,2.51,1,13.24,1.03,34.44,0.68,0.970623174322046,0.987961470486289
"753",3.14,9,8379.81,1386.76,7127.6,60.37,60.37,599.74,288,586.31,1.39,1,7.52,1.02,12.83,0.25,0.949866448214561,0.98312652376223
"754",8.21,24,50994.05,3087.49,9304.81,438.07,438.07,921.44,288,730.58,3.59,1,18.53,1.04,60.29,1.19,0.980441703682176,0.985146428384874
"755",8.21,24,50993.94,3087.51,9316.27,437.97,437.97,915.44,288,731.96,3.57,1,18.22,1.04,59.47,1.18,0.96916714190602,0.998728486665486
"756",4.16,12,14725.68,1547.48,7829.83,113.81,113.81,639.38,288,609.27,1.65,1,8.81,1.02,17.07,0.34,0.952616957821659,0.996305210328199
"757",4.16,12,14717.05,1547.44,7697.35,113.73,113.73,635.56,288,602.88,1.67,1,9.01,1.02,17.04,0.34,0.999726891739491,0.983265129512834
"758",5.14,15,21627.91,1924.31,8469.83,175.23,175.23,716.07,288,638.72,2.09,1,11.23,1.03,25.67,0.51,0.97766423282495,0.977909030289596
"759",8.21,24,50994.13,3087.5,9305.24,437.97,437.97,920.39,288,730.41,3.59,1,18.5,1.04,60.19,1.19,0.980241679422876,0.987027456971691
"760",8.21,24,50994.94,3087.55,9315.13,438.02,438.02,930.82,288,735.59,3.58,1,18.42,1.04,60.76,1.2,0.964108348256664,0.988787265199419
"761",6.18,18,29795.73,2307.26,8836.74,246.33,246.33,766.21,288,667.42,2.5,1,13.06,1.03,33.65,0.67,0.965994206612197,1.00004454720907
"762",2.09,6,4137.38,1390.64,6814.85,30.79,30.79,528.77,288,563.43,1.25,1,6.71,1.02,0,0.16,0.975445185945955,0.987410047740354
"763",4.16,12,14722.08,1547.46,7775.74,113.77,113.77,634.99,288,605.9,1.66,1,8.87,1.02,16.92,0.34,0.973484354110107,0.993929225619751
"764",2.09,6,3217.97,1350.99,6852.32,23.51,23.51,518.5,288,561.91,1.21,1,6.46,1.02,17.48,0.16,0.957755129012896,0.994789590169581
"765",7.15,21,38984.1,2678.08,9131.96,332.22,332.22,838.54,288,695.21,2.97,1,15.56,1.04,44.79,0.89,0.960239236281051,0.986513086920107
"766",1.14,3,2677.03,1406.22,6676.54,10.71,10.71,504.56,288,553.24,1.2,1,6.39,1.02,0,0.14,0.992705978989397,0.995599813002282
"767",1.14,3,3408.97,1309.22,6681.51,5.35,5.35,566.7,288,561.77,1.2,1,6.48,1.02,32.62,0.23,0.956410440378048,0.992320315088458
"768",9.3,27,72778.07,3560.41,9767.45,644.83,644.83,1067.85,288,776.81,4.5,1,22.38,1.05,88.28,1.75,0.97556981575168,0.995817098915424
"769",6.18,18,29761.04,2306.82,8781.02,246,246,769.36,288,663.45,2.52,1,13.38,1.03,34.13,0.68,0.998743442703423,0.98111579719193
"770",8.21,24,50993.99,3087.5,9311.87,438.1,438.1,916.12,288,730.99,3.58,1,18.32,1.04,59.65,1.18,0.974450826196666,0.995071128724695
"771",2.09,6,6283.43,1390.6,6774.31,30.83,30.83,585.4,288,569.69,1.32,1,7.13,1.02,0,0.23,0.990691207377709,0.987657655821187
"772",1.14,3,6763.01,1382.57,6697.64,9.38,9.38,620.93,288,570.35,1.32,1,7.08,1.02,0,0.28,0.983847379836306,1.00535961550204
"773",3.14,9,8379.66,1386.76,7125.27,60.35,60.35,599.28,288,586.09,1.39,1,7.52,1.02,12.81,0.25,0.950899601643709,0.983235625068876
"774",2.09,6,3186.81,1351.4,6820.94,23.57,23.57,519.98,288,561.58,1.21,1,6.5,1.02,17.33,0.16,0.963483343825096,0.989673691822407
"775",3.14,9,8376.05,1386.74,7069.44,60.32,60.32,566.3,288,574.22,1.39,1,7.42,1.02,11.52,0.23,0.9973106087314,0.998808421252659
"776",7.15,21,39002.4,2678.06,9121.25,332.3,332.3,801.89,288,682.06,2.98,1,15.46,1.04,42.48,0.84,0.997161095503024,0.997739044585826
"777",1.14,3,4491.22,1362.97,6613.42,8.26,8.26,578.82,288,562.58,1.25,1,6.81,1.02,12.53,0.23,0.991541256309917,0.976690284873784
"778",3.14,9,8380.95,1386.77,7160.21,60.38,60.38,582.53,288,582.33,1.39,1,7.4,1.02,12.13,0.24,0.956891989703926,0.998394073920793
"779",6.18,18,29790.04,2307.49,8818.2,246.18,246.18,784.07,288,670.88,2.51,1,13.29,1.03,34.84,0.69,0.966824128278272,0.984070987326644
"780",8.21,24,50988.69,3087.25,9292.35,437.91,437.91,916.09,288,726.15,3.61,1,18.71,1.04,60.18,1.19,0.997218561348337,0.98018563122089
"781",5.14,15,21634.73,1924.33,8494.03,175.3,175.3,713.24,288,640.43,2.08,1,11.08,1.03,25.41,0.5,0.962370737136386,0.987603930672223
"782",1.14,3,4581.94,1378.15,6628.56,9.12,9.12,573.02,288,562.51,1.26,1,6.82,1.02,5.57,0.22,0.994611357208588,0.983176837651278
"783",3.14,9,8377.49,1386.75,7088.73,60.34,60.34,581.5,288,579.48,1.39,1,7.48,1.02,12.12,0.24,0.977912587887962,0.990318490266686
"784",5.14,15,21638.21,1924.35,8508.09,175.3,175.3,707.82,288,640.32,2.07,1,10.97,1.03,25.06,0.5,0.956027510250926,0.995308905900702
"785",2.09,6,6337.5,1353.63,6733.94,24.01,24.01,595.1,288,567.39,1.31,1,7.1,1.02,20.29,0.26,1.00090610115747,0.990103591718919
"786",8.21,24,50992.58,3087.43,9300.27,438.02,438.02,892.95,288,722.03,3.59,1,18.29,1.04,58.06,1.15,0.999170127934276,1.00031965997031
"787",2.09,6,3754.54,1346.19,6844.06,22.67,22.67,538.72,288,564.85,1.23,1,6.57,1.02,21.28,0.18,0.956281169787312,0.994329613681416
"788",3.14,9,8375.12,1386.73,7046.86,60.31,60.31,573.24,288,575.5,1.39,1,7.49,1.02,11.81,0.23,0.997836654807856,0.990310732693122
"789",4.16,12,14724.8,1547.47,7817.77,113.8,113.8,635.78,288,607.79,1.66,1,8.8,1.02,16.91,0.34,0.959662593407814,1.00021140998578
"790",9.3,27,72761.74,3560.39,9765.07,644.71,644.71,1100.88,288,784.54,4.51,1,22.86,1.05,91.5,1.81,0.960350365023285,0.978243561801346
"791",9.3,27,72768.42,3560.43,9784.73,645.03,645.03,1108.61,288,787.96,4.49,1,22.59,1.05,91.71,1.82,0.948461134602118,0.986200717177036
"792",3.14,9,8373.99,1386.72,7018.26,60.29,60.29,585.62,288,578.13,1.39,1,7.59,1.02,12.33,0.24,0.99492276298869,0.978214971325765
"793",7.15,21,38984.83,2678.08,9132.55,332.11,332.11,829.03,288,692.63,2.97,1,15.47,1.04,44.12,0.87,0.964808797911574,0.99251404961049
"794",8.21,24,50994.33,3087.54,9322.43,437.99,437.99,923.01,288,735.51,3.56,1,18.18,1.04,59.91,1.19,0.958371288687116,0.998466524224988
"795",6.18,18,29795.5,2307.3,8837.69,246.33,246.33,790.34,288,674.38,2.5,1,13.23,1.03,35.1,0.7,0.951022751348159,0.985915219333849
"796",9.3,27,72762.83,3560.39,9748.64,644.77,644.77,1078.14,288,777.89,4.53,1,22.86,1.05,89.75,1.78,0.979262573231873,0.982550228583525
"797",2.09,6,4565.27,1393.54,6793.63,31.36,31.36,540.99,288,564.62,1.27,1,6.81,1.02,0,0.17,0.981921182710535,0.985408846909299
"798",2.09,6,6393.24,1388.58,6817.65,30.47,30.47,583.48,288,570.05,1.32,1,7.07,1.02,1.34,0.23,0.982125482147622,0.995348771125351
"799",5.14,15,21635.19,1924.32,8491.66,175.29,175.29,725.25,288,643.57,2.08,1,11.17,1.03,26.06,0.52,0.956064126613765,0.979688155929071
"800",5.14,15,21624.35,1924.31,8461.34,175.2,175.2,703.99,288,634.43,2.09,1,11.19,1.03,25.06,0.5,0.991313224159665,0.982403765932586
"801",6.18,18,29798.58,2307.21,8853.16,246.39,246.39,774.1,288,671.12,2.49,1,13.03,1.03,34.04,0.67,0.951015113886632,0.998603782988977
"802",3.14,9,8378.9,1386.76,7123.26,60.36,60.36,575.43,288,578.88,1.39,1,7.4,1.02,11.86,0.24,0.973196910268426,0.999584953499072
"803",6.18,18,29794.35,2307.34,8833.48,246.26,246.26,793.13,288,674.8,2.5,1,13.28,1.03,35.3,0.7,0.952269644206906,0.981922038534229
"804",5.14,15,21627.12,1924.33,8473.02,175.23,175.23,695.98,288,633.36,2.09,1,11.07,1.03,24.57,0.49,0.988489586732999,0.992983889755298
"805",9.3,27,72779.12,3560.43,9779.77,645.06,645.06,1082.17,288,781.33,4.49,1,22.33,1.05,89.33,1.77,0.962935643682357,0.996125641527961
"806",4.16,12,14725.9,1547.48,7825.02,113.81,113.81,647.27,288,611.27,1.65,1,8.86,1.02,17.43,0.35,0.948005053420196,0.990737160785322
"807",6.18,18,29796.53,2307.26,8840.45,246.32,246.32,778.93,288,671.38,2.5,1,13.13,1.03,34.4,0.68,0.955927115115792,0.993539076650217
"808",4.16,12,14723.24,1547.47,7793.45,113.79,113.79,635.99,288,606.89,1.66,1,8.84,1.02,16.95,0.34,0.966811445904406,0.996358463095601
"809",7.15,21,38990.03,2678.07,9127.04,332.17,332.17,835.19,288,693.05,2.97,1,15.62,1.04,44.66,0.88,0.968727121866847,0.982202292126725
"810",7.15,21,39002.98,2678.04,9118.39,332.44,332.44,824.98,288,688.03,2.98,1,15.69,1.04,44.14,0.87,0.986535863528451,0.980536310829766
"811",4.16,12,14721.24,1547.46,7754.19,113.76,113.76,645.87,288,608.03,1.66,1,8.97,1.02,17.45,0.35,0.972192658754395,0.983143492077179
"812",4.16,12,14722.25,1547.47,7783.18,113.78,113.78,629,288,604.53,1.66,1,8.82,1.02,16.64,0.33,0.975507602297002,0.998999042116183
"813",4.16,12,14722.85,1547.46,7776.89,113.78,113.78,650.47,288,610.21,1.66,1,8.96,1.02,17.63,0.35,0.961888106221574,0.983219340881002
"814",2.09,6,5534.98,1347.16,6763.77,22.82,22.82,567.19,288,563.09,1.28,1,6.88,1.02,21.94,0.23,0.997014304244489,0.999962235973459
"815",5.14,15,21629.5,1924.32,8477.91,175.25,175.25,707.31,288,637.09,2.08,1,11.12,1.03,25.16,0.5,0.976941706758741,0.985128321565179
"816",5.14,15,21625.19,1924.33,8468.33,175.23,175.23,689.17,288,630.94,2.09,1,11.05,1.03,24.22,0.48,0.996472363652511,0.995118840328051
"817",4.16,12,14724.21,1547.47,7798.47,113.8,113.8,648.38,288,610.51,1.66,1,8.91,1.02,17.51,0.35,0.956617825707827,0.988265293842019
"818",2.09,6,4810.4,1394.21,6801.41,31.49,31.49,545.54,288,565.22,1.27,1,6.84,1.02,0,0.18,0.979862456190154,0.985870232825464
"819",1.14,3,4859.79,1343.29,6624.17,7.15,7.15,596.71,288,564.81,1.26,1,6.84,1.02,21.33,0.25,0.98500563304625,0.979617495176574
"820",6.18,18,29761.35,2306.83,8795.31,245.98,245.98,779.61,288,667.64,2.51,1,13.37,1.03,34.67,0.69,0.982908753441705,0.978540705357827
"821",7.15,21,38997.97,2678.06,9121.77,332.3,332.3,826.19,288,689.2,2.98,1,15.64,1.04,44.16,0.87,0.981212974529487,0.983811684328657
"822",4.16,12,14717.31,1547.45,7704.62,113.73,113.73,629.49,288,601.51,1.67,1,8.95,1.02,16.75,0.33,1.00110352265281,0.98905302381317
"823",1.14,3,720.09,1362.11,6663.22,8.14,8.14,451.77,288,544.54,1.12,1,5.95,1.02,0,0.07,0.986147496877953,0.998939018448753
"824",4.16,12,14718.32,1547.45,7729.64,113.74,113.74,617.24,288,599.11,1.66,1,8.83,1.02,16.15,0.32,1.00054578527517,0.999536502249499
"825",1.14,3,1713.12,1382.18,6651.62,9.26,9.26,476.53,288,547.43,1.16,1,6.18,1.02,1.87,0.11,0.997600759147445,0.996132639443226
"826",7.15,21,39013.37,2677.96,9112.16,332.43,332.43,823.29,288,686.04,2.99,1,15.79,1.04,44.16,0.87,0.996085263062244,0.9766289260694
"827",7.15,21,38990.93,2678.07,9127.67,332.26,332.26,824.04,288,690.01,2.97,1,15.52,1.04,43.88,0.87,0.974534181932674,0.989824468422269
"828",7.15,21,38981.6,2678.08,9135.51,332.13,332.13,831.4,288,694.03,2.96,1,15.44,1.04,44.22,0.88,0.95949845892611,0.992521257459992
"829",9.3,27,72766.57,3560.4,9760.7,645.04,645.04,1086.39,288,780.76,4.51,1,22.75,1.05,90.24,1.79,0.969788817716491,0.982907373402835
"830",7.15,21,38978.09,2678.08,9140.54,332.13,332.13,823.09,288,692.86,2.95,1,15.29,1.04,43.55,0.86,0.957676253304517,1.00003356666493
"831",7.15,21,39009.02,2678,9115.14,332.38,332.38,818.79,288,685.47,2.99,1,15.7,1.04,43.79,0.87,0.994832706314993,0.983409611899319
"832",3.14,9,8375.93,1386.74,7058.3,60.32,60.32,581.94,288,578.51,1.39,1,7.52,1.02,12.16,0.24,0.986360120621044,0.986123176996619
"833",1.14,3,566.75,1332.69,6648.31,6.56,6.56,467.28,288,546.29,1.11,1,5.95,1.02,16.56,0.1,0.975536263669489,0.989672034443642
"834",6.18,18,29763.08,2306.83,8807.61,245.98,245.98,771.21,288,666.34,2.51,1,13.24,1.03,34.09,0.68,0.980336706805506,0.988831382544234
"835",4.16,12,14719.76,1547.46,7749.57,113.75,113.75,622.39,288,601.35,1.66,1,8.83,1.02,16.37,0.32,0.990489673619165,0.998500721461824
"836",6.18,18,29798.59,2307.2,8853.08,246.32,246.32,772.51,288,670.66,2.49,1,13.02,1.03,33.95,0.67,0.952047966007608,0.999702334191047
"837",3.14,9,8379.72,1386.76,7132.82,60.37,60.37,586.27,288,582.48,1.39,1,7.45,1.02,12.29,0.24,0.960949154870938,0.992385884033652
"838",1.14,3,2823.14,1411.95,6704.1,11.09,11.09,509.79,288,555.23,1.2,1,6.41,1.02,0,0.14,0.983174409788586,0.994934887547972
"839",9.3,27,72775.88,3560.42,9769.73,644.97,644.97,1076.82,288,779.17,4.5,1,22.45,1.05,89.09,1.76,0.970308775691299,0.992628498613259
"840",6.18,18,29762.23,2306.75,8802.28,245.94,245.94,762.35,288,663.34,2.51,1,13.21,1.03,33.58,0.67,0.989402068195203,0.99184941168042
"841",1.14,3,329.67,1348.89,6721.41,7.51,7.51,450.24,288,546.95,1.1,1,5.84,1.02,5.48,0.07,0.96138760273324,0.998297378386712
"842",1.14,3,1543.54,1395.91,6711.64,10.24,10.24,491.44,288,555.77,1.15,1,6.21,1.02,0,0.11,0.957091417579666,0.985634888541437
"843",2.09,6,5557.15,1394.26,6799.51,31.51,31.51,564.42,288,567.64,1.3,1,6.97,1.02,0,0.21,0.984043744619314,0.989825536656129
"844",1.14,3,5047.5,1352.7,6623.71,7.64,7.64,592.1,288,563.57,1.27,1,6.86,1.02,17.32,0.25,0.99455249532587,0.983853515385193
"845",5.14,15,21633.9,1924.32,8488.64,175.27,175.27,720.59,288,641.94,2.08,1,11.16,1.03,25.82,0.51,0.96140488380497,0.980580112313908
"846",9.3,27,72757.86,3560.37,9740.64,644.7,644.7,1079.32,288,777.65,4.54,1,23.02,1.05,90.06,1.78,0.982013141784845,0.977609669787694
"847",2.09,6,3842.63,1345.6,6814.37,22.55,22.55,544.65,288,565.26,1.23,1,6.64,1.02,21.72,0.19,0.96047957832656,0.98819856167309
"848",4.16,12,14725.33,1547.47,7812.82,113.81,113.81,652.53,288,612.23,1.66,1,8.92,1.02,17.68,0.35,0.949917332664787,0.98681052088542
"849",4.16,12,14718.29,1547.45,7714.39,113.74,113.74,637.77,288,604.19,1.66,1,8.99,1.02,17.12,0.34,0.990716464439834,0.982103724206162
"850",8.21,24,50991.13,3087.36,9300.68,437.93,437.93,927.56,288,731.14,3.6,1,18.68,1.04,60.9,1.21,0.982339965615264,0.979568601503496
"851",3.14,9,8379.83,1386.76,7135.93,60.37,60.37,582.99,288,581.61,1.39,1,7.43,1.02,12.16,0.24,0.963116843783402,0.99514263739552
"852",1.14,3,293.26,1339.74,6708.89,6.98,6.98,451.44,288,545.82,1.09,1,5.83,1.02,10.62,0.08,0.963032083469461,0.995833410942856
"853",5.14,15,21623.77,1924.32,8461.24,175.24,175.24,698.14,288,632.77,2.09,1,11.15,1.03,24.74,0.49,0.995272225277759,0.98591084823429
"854",2.09,6,6853.1,1365.25,6776.38,26.13,26.13,600.08,288,569.34,1.33,1,7.13,1.02,14.67,0.27,0.995058511173686,0.996289948948094
"855",5.14,15,21635.85,1924.32,8494.46,175.32,175.32,723.81,288,643.45,2.08,1,11.15,1.03,25.97,0.51,0.9553558262966,0.980852003887037
"856",4.16,12,14725.07,1547.47,7806.75,113.79,113.79,655.19,288,612.71,1.66,1,8.94,1.02,17.81,0.35,0.949498654889761,0.984297615147551
"857",2.09,6,4893.83,1344.56,6800.9,22.39,22.39,579.93,288,570.58,1.26,1,6.86,1.02,23.77,0.23,0.957582803801476,0.983572355651504
"858",1.14,3,1107.37,1351.99,6632.79,7.58,7.58,471.88,288,546.65,1.13,1,6.07,1.02,9.56,0.1,0.987515531677872,0.988999494534884
"859",7.15,21,38994.75,2678.07,9124.77,332.22,332.22,821.76,288,688.65,2.98,1,15.55,1.04,43.79,0.87,0.979787955591987,0.990629749357199
"860",6.18,18,29789.59,2307.53,8817.45,246.22,246.22,795.09,288,673.93,2.51,1,13.38,1.03,35.5,0.7,0.961082289288997,0.976580920111802
"861",4.16,12,14717.32,1547.44,7696.11,113.72,113.72,640.39,288,604.16,1.67,1,9.04,1.02,17.27,0.34,0.996485996888453,0.979479679204856
"862",1.14,3,6245.62,1395.28,6691.23,10.26,10.26,637.13,288,576.91,1.31,1,7.16,1.02,0,0.28,0.96040250997054,0.985093800767013
"863",2.09,6,6441.72,1356.07,6829.29,24.52,24.52,620.05,288,577.86,1.31,1,7.12,1.02,19.88,0.28,0.950957161390959,0.984169864003041
"864",4.16,12,14724.32,1547.47,7793.69,113.8,113.8,656.45,288,612.53,1.66,1,8.97,1.02,17.88,0.35,0.952647916956616,0.981239607752796
"865",2.09,6,3248.1,1379.15,6816.04,28.63,28.63,507.22,288,560.49,1.22,1,6.53,1.02,1.98,0.13,0.972144560276799,0.989158091657945
"866",1.14,3,2852.59,1415.93,6737.28,11.5,11.5,533.72,288,563.91,1.2,1,6.5,1.02,0,0.16,0.94903992929971,0.982894684320867
"867",3.14,9,8377.93,1386.75,7098.02,60.35,60.35,582.04,288,579.97,1.39,1,7.47,1.02,12.14,0.24,0.974654403402201,0.991169656733866
"868",6.18,18,29769.93,2307.12,8812.32,245.98,245.98,782.97,288,670.09,2.51,1,13.31,1.03,34.79,0.69,0.970774446117161,0.982763507112093
"869",4.16,12,14717.38,1547.44,7699.73,113.73,113.73,637.31,288,603.46,1.67,1,9.01,1.02,17.12,0.34,0.997216600476075,0.982739491795757
"870",6.18,18,29761.8,2306.85,8791.14,246.01,246.01,769.54,288,664.4,2.51,1,13.32,1.03,34.08,0.68,0.991742431324595,0.983035555993506
"871",6.18,18,29761.33,2306.79,8804.64,246,246,782.59,288,669.32,2.51,1,13.34,1.03,34.8,0.69,0.975293408506344,0.980331932812645
